record_type,epoch,step,global_step,optimizer_step,train_step_loss,train_running_loss,train_epoch_loss,val_loss,val_wer,lr,elapsed_sec,best_wer
train_step,97,5,4517,1346,2.9600415229797363,2.3647959232330322,,,,2.6302652113781143e-05,,
train_step,97,6,4518,1347,2.135787010192871,2.326627771059672,,,,2.629589696707938e-05,,
train_step,97,7,4519,1347,2.4287610054016113,2.3412182331085205,,,,2.629589696707938e-05,,
train_step,97,8,4520,1348,2.7022523880004883,2.3863475024700165,,,,2.628913655858858e-05,,
train_step,97,9,4521,1348,2.5799074172973633,2.407854159673055,,,,2.628913655858858e-05,,
train_step,97,10,4522,1349,2.018007278442383,2.3688694715499876,,,,2.628237089160369e-05,,
train_step,97,11,4523,1349,2.5990443229675293,2.3897944580424917,,,,2.628237089160369e-05,,
train_step,97,12,4524,1350,2.692319869995117,2.4150049090385437,,,,2.627559996942222e-05,,
train_step,97,13,4525,1350,2.605958938598633,2.429693680543166,,,,2.627559996942222e-05,,
train_step,97,14,4526,1351,2.352165460586548,2.4241559505462646,,,,2.626882379534422e-05,,
train_step,97,15,4527,1351,2.819592237472534,2.4505183696746826,,,,2.626882379534422e-05,,
train_step,97,16,4528,1352,2.18434739112854,2.4338826835155487,,,,2.626204237267233e-05,,
train_step,97,17,4529,1352,2.5992565155029297,2.4436105559853947,,,,2.626204237267233e-05,,
train_step,97,18,4530,1353,2.6522111892700195,2.4551994800567627,,,,2.625525570471172e-05,,
train_step,97,19,4531,1353,2.0045697689056396,2.4314821268382825,,,,2.625525570471172e-05,,
train_step,97,20,4532,1354,2.237403392791748,2.4217781901359556,,,,2.6248463794770137e-05,,
train_step,97,21,4533,1354,2.0864272117614746,2.4058090959276472,,,,2.6248463794770137e-05,,
train_step,97,22,4534,1355,2.1772000789642334,2.3954177769747647,,,,2.6241666646157874e-05,,
train_step,97,23,4535,1355,2.4966561794281006,2.399819446646649,,,,2.6241666646157874e-05,,
train_step,97,24,4536,1356,2.2280948162078857,2.3926642537117004,,,,2.6234864262187783e-05,,
train_step,97,25,4537,1356,2.4229183197021484,2.393874416351318,,,,2.6234864262187783e-05,,
train_step,97,26,4538,1357,2.1036858558654785,2.3827133178710938,,,,2.6228056646175256e-05,,
train_step,97,27,4539,1357,2.3863987922668457,2.3828498169227883,,,,2.6228056646175256e-05,,
train_step,97,28,4540,1358,2.5976433753967285,2.3905210154397145,,,,2.6221243801438244e-05,,
train_step,97,29,4541,1358,2.410799980163574,2.391220290085365,,,,2.6221243801438244e-05,,
train_step,97,30,4542,1359,2.456925630569458,2.3934104681015014,,,,2.6214425731297255e-05,,
train_step,97,31,4543,1359,2.586764097213745,2.399647681943832,,,,2.6214425731297255e-05,,
train_step,97,32,4544,1360,2.4348037242889404,2.4007463082671165,,,,2.620760243907532e-05,,
train_step,97,33,4545,1360,2.0142359733581543,2.389033873875936,,,,2.620760243907532e-05,,
train_step,97,34,4546,1361,2.4162027835845947,2.3898329594556023,,,,2.620077392809803e-05,,
train_step,97,35,4547,1361,2.0801901817321777,2.3809860229492186,,,,2.620077392809803e-05,,
train_step,97,36,4548,1362,2.1530091762542725,2.374653332763248,,,,2.6193940201693523e-05,,
train_step,97,37,4549,1362,2.4258155822753906,2.3760360962635763,,,,2.6193940201693523e-05,,
train_step,97,38,4550,1363,2.5309081077575684,2.380111675513418,,,,2.6187101263192474e-05,,
train_step,97,39,4551,1363,2.31362247467041,2.378406824209751,,,,2.6187101263192474e-05,,
train_step,97,40,4552,1364,2.433962106704712,2.3797957062721253,,,,2.61802571159281e-05,,
train_step,97,41,4553,1364,1.7470146417617798,2.364362021771873,,,,2.61802571159281e-05,,
train_step,97,42,4554,1365,2.64749813079834,2.3711033577010747,,,,2.6173407763236152e-05,,
train_step,97,43,4555,1365,2.4807777404785156,2.37365392474241,,,,2.6173407763236152e-05,,
train_step,97,44,4556,1366,2.2307417392730713,2.370405920527198,,,,2.616655320845492e-05,,
train_step,97,45,4557,1366,2.2324416637420654,2.3673400481541953,,,,2.616655320845492e-05,,
train_step,97,46,4558,1367,2.3490734100341797,2.3669429473254993,,,,2.6159693454925235e-05,,
train_step,97,47,4559,1368,1.89016592502594,2.356798755361679,,,,2.6152828505990454e-05,,
epoch_summary,97,47,4559,1368,,,2.356798755361679,nan,nan,2.6152828505990454e-05,9.201866149902344,0.21612232079767607
train_step,98,1,4560,1368,2.744511127471924,2.744511127471924,,,,2.6152828505990454e-05,,
train_step,98,2,4561,1369,2.884286642074585,2.8143988847732544,,,,2.614595836499647e-05,,
train_step,98,3,4562,1369,1.9829025268554688,2.5372334321339927,,,,2.614595836499647e-05,,
train_step,98,4,4563,1370,2.002993583679199,2.403673470020294,,,,2.6139083035291708e-05,,
train_step,98,5,4564,1370,2.0640463829040527,2.335748052597046,,,,2.6139083035291708e-05,,
train_step,98,6,4565,1371,2.5147032737731934,2.3655739227930703,,,,2.6132202520227124e-05,,
train_step,98,7,4566,1371,2.039466381072998,2.3189871311187744,,,,2.6132202520227124e-05,,
train_step,98,8,4567,1372,2.176208734512329,2.3011398315429688,,,,2.612531682315619e-05,,
train_step,98,9,4568,1372,2.6752898693084717,2.342712057961358,,,,2.612531682315619e-05,,
train_step,98,10,4569,1373,2.2997617721557617,2.3384170293807984,,,,2.611842594743491e-05,,
train_step,98,11,4570,1373,2.165127992630005,2.3226634805852715,,,,2.611842594743491e-05,,
train_step,98,12,4571,1374,2.280733108520508,2.319169282913208,,,,2.611152989642182e-05,,
train_step,98,13,4572,1374,2.3432846069335938,2.321024307837853,,,,2.611152989642182e-05,,
train_step,98,14,4573,1375,2.8507280349731445,2.358860288347517,,,,2.6104628673477974e-05,,
train_step,98,15,4574,1375,2.8021483421325684,2.38841282526652,,,,2.6104628673477974e-05,,
train_step,98,16,4575,1376,1.9458186626434326,2.360750690102577,,,,2.6097722281966937e-05,,
train_step,98,17,4576,1376,2.6393418312072754,2.3771384042852066,,,,2.6097722281966937e-05,,
train_step,98,18,4577,1377,2.2948176860809326,2.3725650310516357,,,,2.60908107252548e-05,,
train_step,98,19,4578,1377,2.19823956489563,2.363390006517109,,,,2.60908107252548e-05,,
train_step,98,20,4579,1378,2.02724552154541,2.3465827822685243,,,,2.6083894006710174e-05,,
train_step,98,21,4580,1378,2.3301687240600586,2.3458011604490734,,,,2.6083894006710174e-05,,
train_step,98,22,4581,1379,2.3189375400543213,2.3445800867947666,,,,2.6076972129704185e-05,,
train_step,98,23,4582,1379,2.324930191040039,2.3437257435010825,,,,2.6076972129704185e-05,,
train_step,98,24,4583,1380,2.63702654838562,2.3559466103712716,,,,2.6070045097610467e-05,,
train_step,98,25,4584,1380,1.8180419206619263,2.334430422782898,,,,2.6070045097610467e-05,,
train_step,98,26,4585,1381,2.2874410152435303,2.3326231378775377,,,,2.606311291380518e-05,,
train_step,98,27,4586,1381,2.213721752166748,2.3282193828512123,,,,2.606311291380518e-05,,
train_step,98,28,4587,1382,1.7276912927627563,2.3067719510623386,,,,2.605617558166698e-05,,
train_step,98,29,4588,1382,2.021122455596924,2.296921968460083,,,,2.605617558166698e-05,,
train_step,98,30,4589,1383,2.2861125469207764,2.2965616544087726,,,,2.6049233104577034e-05,,
train_step,98,31,4590,1383,2.4044504165649414,2.300041937058972,,,,2.6049233104577034e-05,,
train_step,98,32,4591,1384,2.2603931427001953,2.29880291223526,,,,2.6042285485919033e-05,,
train_step,98,33,4592,1384,2.615569591522217,2.308401902516683,,,,2.6042285485919033e-05,,
train_step,98,34,4593,1385,2.5011825561523438,2.3140719217412613,,,,2.6035332729079153e-05,,
train_step,98,35,4594,1385,2.4703307151794434,2.318536458696638,,,,2.6035332729079153e-05,,
train_step,98,36,4595,1386,2.576214075088501,2.3256941702630787,,,,2.602837483744608e-05,,
train_step,98,37,4596,1386,2.334569215774536,2.3259340363579826,,,,2.602837483744608e-05,,
train_step,98,38,4597,1387,2.337278366088867,2.326232571350901,,,,2.602141181441102e-05,,
train_step,98,39,4598,1387,2.3013415336608887,2.3255943396152596,,,,2.602141181441102e-05,,
train_step,98,40,4599,1388,2.6456146240234375,2.3335948467254637,,,,2.6014443663367653e-05,,
train_step,98,41,4600,1388,2.5754666328430176,2.3394941585819895,,,,2.6014443663367653e-05,,
train_step,98,42,4601,1389,2.2354538440704346,2.3370170082364763,,,,2.6007470387712177e-05,,
train_step,98,43,4602,1389,2.4422600269317627,2.3394645202991575,,,,2.6007470387712177e-05,,
train_step,98,44,4603,1390,2.5283820629119873,2.343758100813085,,,,2.6000491990843283e-05,,
train_step,98,45,4604,1390,2.500110149383545,2.3472325907813176,,,,2.6000491990843283e-05,,
train_step,98,46,4605,1391,2.22304630279541,2.3445328888685806,,,,2.5993508476162146e-05,,
train_step,98,47,4606,1392,2.1613848209381104,2.340636121465805,,,,2.598651984707246e-05,,
epoch_summary,98,47,4606,1392,,,2.340636121465805,nan,nan,2.598651984707246e-05,9.176738977432251,0.21612232079767607
train_step,99,1,4607,1392,1.5592858791351318,1.5592858791351318,,,,2.598651984707246e-05,,
train_step,99,2,4608,1393,1.8112447261810303,1.685265302658081,,,,2.5979526106980392e-05,,
train_step,99,3,4609,1393,2.2766194343566895,1.8823833465576172,,,,2.5979526106980392e-05,,
train_step,99,4,4610,1394,2.4360828399658203,2.020808219909668,,,,2.5972527259294603e-05,,
train_step,99,5,4611,1394,1.8618301153182983,1.989012598991394,,,,2.5972527259294603e-05,,
train_step,99,6,4612,1395,2.175495147705078,2.020093023777008,,,,2.596552330742625e-05,,
train_step,99,7,4613,1395,1.6992369890213013,1.9742564473833357,,,,2.596552330742625e-05,,
train_step,99,8,4614,1396,2.487934112548828,2.038466155529022,,,,2.5958514254788978e-05,,
train_step,99,9,4615,1396,2.0504798889160156,2.039801014794244,,,,2.5958514254788978e-05,,
train_step,99,10,4616,1397,2.626500129699707,2.09847092628479,,,,2.5951500104798908e-05,,
train_step,99,11,4617,1397,2.3722825050354004,2.123362887989391,,,,2.5951500104798908e-05,,
train_step,99,12,4618,1398,2.114368438720703,2.1226133505503335,,,,2.5944480860874652e-05,,
train_step,99,13,4619,1398,2.8672680854797363,2.1798944840064416,,,,2.5944480860874652e-05,,
train_step,99,14,4620,1399,2.3183207511901855,2.189782074519566,,,,2.5937456526437302e-05,,
train_step,99,15,4621,1399,2.7228801250457764,2.2253219445546466,,,,2.5937456526437302e-05,,
train_step,99,16,4622,1400,2.3437771797180176,2.2327253967523575,,,,2.593042710491044e-05,,
train_step,99,17,4623,1400,2.4217324256896973,2.2438434572780834,,,,2.593042710491044e-05,,
train_step,99,18,4624,1401,2.752648115158081,2.272110382715861,,,,2.592339259972012e-05,,
train_step,99,19,4625,1401,2.2865443229675293,2.2728700637817383,,,,2.592339259972012e-05,,
train_step,99,20,4626,1402,2.292243480682373,2.27383873462677,,,,2.591635301429487e-05,,
train_step,99,21,4627,1402,2.1621150970458984,2.268518561408633,,,,2.591635301429487e-05,,
train_step,99,22,4628,1403,2.7172091007232666,2.2889135859229346,,,,2.59093083520657e-05,,
train_step,99,23,4629,1403,2.316133737564087,2.290097070776898,,,,2.59093083520657e-05,,
train_step,99,24,4630,1404,2.4985179901123047,2.2987812757492065,,,,2.5902258616466093e-05,,
train_step,99,25,4631,1404,2.050098419189453,2.2888339614868163,,,,2.5902258616466093e-05,,
train_step,99,26,4632,1405,2.581082344055176,2.300074283893292,,,,2.5895203810932e-05,,
train_step,99,27,4633,1405,2.05155611038208,2.2908699070965803,,,,2.5895203810932e-05,,
train_step,99,28,4634,1406,2.61452054977417,2.3024288586207797,,,,2.5888143938901854e-05,,
train_step,99,29,4635,1406,2.5132546424865723,2.3096987132368416,,,,2.5888143938901854e-05,,
train_step,99,30,4636,1407,2.042872667312622,2.3008045117060343,,,,2.5881079003816552e-05,,
train_step,99,31,4637,1407,2.331639289855957,2.301799181968935,,,,2.5881079003816552e-05,,
train_step,99,32,4638,1408,2.3348476886749268,2.3028319478034973,,,,2.5874009009119453e-05,,
train_step,99,33,4639,1408,2.375269651412964,2.305027029731057,,,,2.5874009009119453e-05,,
train_step,99,34,4640,1409,2.719028949737549,2.3172035567900715,,,,2.5866933958256388e-05,,
train_step,99,35,4641,1409,2.236910343170166,2.31490946497236,,,,2.5866933958256388e-05,,
train_step,99,36,4642,1410,2.100511074066162,2.3089539541138544,,,,2.585985385467565e-05,,
train_step,99,37,4643,1410,2.6667916774749756,2.318625243934425,,,,2.585985385467565e-05,,
train_step,99,38,4644,1411,2.8844552040100098,2.3335155060416772,,,,2.5852768701827997e-05,,
train_step,99,39,4645,1411,2.589840888977051,2.340087951757969,,,,2.5852768701827997e-05,,
train_step,99,40,4646,1412,2.423419952392578,2.3421712517738342,,,,2.5845678503166643e-05,,
train_step,99,41,4647,1412,2.5719809532165527,2.347776366443169,,,,2.5845678503166643e-05,,
train_step,99,42,4648,1413,2.140028476715088,2.3428299881163097,,,,2.583858326214727e-05,,
train_step,99,43,4649,1413,2.4004902839660645,2.3441709252290948,,,,2.583858326214727e-05,,
train_step,99,44,4650,1414,2.146636962890625,2.3396815169941294,,,,2.5831482982228007e-05,,
train_step,99,45,4651,1414,2.296595573425293,2.338724051581489,,,,2.5831482982228007e-05,,
train_step,99,46,4652,1415,2.414592742919922,2.340373370958411,,,,2.5824377666869453e-05,,
train_step,99,47,4653,1416,2.5130398273468018,2.3440471253496535,,,,2.5817267319534642e-05,,
epoch_summary,99,47,4653,1416,,,2.3440471253496535,nan,nan,2.5817267319534642e-05,9.393131494522095,0.21612232079767607
train_step,100,1,4654,1416,2.098050355911255,2.098050355911255,,,,2.5817267319534642e-05,,
train_step,100,2,4655,1417,3.01065731048584,2.5543538331985474,,,,2.581015194368907e-05,,
train_step,100,3,4656,1417,1.730212688446045,2.2796401182810464,,,,2.581015194368907e-05,,
train_step,100,4,4657,1418,2.5175211429595947,2.3391103744506836,,,,2.5803031542800693e-05,,
train_step,100,5,4658,1418,1.7665350437164307,2.224595308303833,,,,2.5803031542800693e-05,,
train_step,100,6,4659,1419,2.638491153717041,2.293577949206034,,,,2.579590612033991e-05,,
train_step,100,7,4660,1419,2.31048321723938,2.295992987496512,,,,2.579590612033991e-05,,
train_step,100,8,4661,1420,2.1508188247680664,2.2778462171554565,,,,2.5788775679779554e-05,,
train_step,100,9,4662,1420,1.9582066535949707,2.24233071009318,,,,2.5788775679779554e-05,,
train_step,100,10,4663,1421,2.2000107765197754,2.23809871673584,,,,2.5781640224594923e-05,,
train_step,100,11,4664,1421,2.005324602127075,2.2169374335895884,,,,2.5781640224594923e-05,,
train_step,100,12,4665,1422,2.1433963775634766,2.2108090122540793,,,,2.577449975826375e-05,,
train_step,100,13,4666,1422,1.8179417848587036,2.1805884563005886,,,,2.577449975826375e-05,,
train_step,100,14,4667,1423,1.9911205768585205,2.167055036340441,,,,2.576735428426621e-05,,
train_step,100,15,4668,1423,2.064422130584717,2.160212842623393,,,,2.576735428426621e-05,,
train_step,100,16,4669,1424,2.335855484008789,2.17119050770998,,,,2.576020380608492e-05,,
train_step,100,17,4670,1424,2.1674671173095703,2.17097148474525,,,,2.576020380608492e-05,,
train_step,100,18,4671,1425,2.505859375,2.1895763675371804,,,,2.5753048327204938e-05,,
train_step,100,19,4672,1425,2.706085681915283,2.216761068293923,,,,2.5753048327204938e-05,,
train_step,100,20,4673,1426,2.0888895988464355,2.2103674948215484,,,,2.574588785111376e-05,,
train_step,100,21,4674,1426,1.8631926774978638,2.193835360663278,,,,2.574588785111376e-05,,
train_step,100,22,4675,1427,2.2172293663024902,2.1948987245559692,,,,2.573872238130131e-05,,
train_step,100,23,4676,1427,2.7298483848571777,2.2181574054386304,,,,2.573872238130131e-05,,
train_step,100,24,4677,1428,2.5134644508361816,2.2304618656635284,,,,2.5731551921259954e-05,,
train_step,100,25,4678,1428,2.2884721755981445,2.2327822780609132,,,,2.5731551921259954e-05,,
train_step,100,26,4679,1429,2.90522837638855,2.258645589535053,,,,2.572437647448448e-05,,
train_step,100,27,4680,1429,1.8102761507034302,2.2420393140227706,,,,2.572437647448448e-05,,
train_step,100,28,4681,1430,2.1421263217926025,2.2384709928716933,,,,2.5717196044472124e-05,,
train_step,100,29,4682,1430,2.0339622497558594,2.2314189672470093,,,,2.5717196044472124e-05,,
train_step,100,30,4683,1431,2.6948227882385254,2.24686576128006,,,,2.5710010634722533e-05,,
train_step,100,31,4684,1431,2.294883966445923,2.248414735640249,,,,2.5710010634722533e-05,,
train_step,100,32,4685,1432,2.886931896209717,2.268368396908045,,,,2.5702820248737797e-05,,
train_step,100,33,4686,1432,2.427243232727051,2.2731827858722573,,,,2.5702820248737797e-05,,
train_step,100,34,4687,1433,2.2943263053894043,2.27380465409335,,,,2.569562489002241e-05,,
train_step,100,35,4688,1433,2.9873807430267334,2.2941925423485894,,,,2.569562489002241e-05,,
train_step,100,36,4689,1434,2.581328868865967,2.302168551418516,,,,2.5688424562083317e-05,,
train_step,100,37,4690,1434,2.3324904441833496,2.302988062033782,,,,2.5688424562083317e-05,,
train_step,100,38,4691,1435,2.9173126220703125,2.319154497824217,,,,2.5681219268429856e-05,,
train_step,100,39,4692,1435,2.0084288120269775,2.3111871725473647,,,,2.5681219268429856e-05,,
train_step,100,40,4693,1436,2.474480152130127,2.315269497036934,,,,2.5674009012573807e-05,,
train_step,100,41,4694,1436,2.1748552322387695,2.311844758871125,,,,2.5674009012573807e-05,,
train_step,100,42,4695,1437,2.2353439331054688,2.310023310638609,,,,2.5666793798029364e-05,,
train_step,100,43,4696,1437,2.505828619003296,2.3145769224610437,,,,2.5666793798029364e-05,,
train_step,100,44,4697,1438,2.278891086578369,2.3137658807364376,,,,2.565957362831313e-05,,
train_step,100,45,4698,1438,2.4875526428222656,2.3176278087827895,,,,2.565957362831313e-05,,
train_step,100,46,4699,1439,2.520429849624634,2.3220365488010906,,,,2.5652348506944126e-05,,
train_step,100,47,4700,1440,2.7733824253082275,2.3316396525565612,,,,2.5645118437443798e-05,,
epoch_summary,100,47,4700,1440,,,2.3316396525565612,2.1133980410439626,0.44872754491017963,2.5645118437443798e-05,177.23664689064026,0.21612232079767607
train_step,101,1,4701,1440,2.357405424118042,2.357405424118042,,,,2.5645118437443798e-05,,
train_step,101,2,4702,1441,2.3612427711486816,2.359324097633362,,,,2.5637883423335985e-05,,
train_step,101,3,4703,1441,1.638450026512146,2.1190327405929565,,,,2.5637883423335985e-05,,
train_step,101,4,4704,1442,2.199856758117676,2.1392387449741364,,,,2.563064346814695e-05,,
train_step,101,5,4705,1442,2.130183219909668,2.137427639961243,,,,2.563064346814695e-05,,
train_step,101,6,4706,1443,1.9340583086013794,2.1035327514012656,,,,2.5623398575405355e-05,,
train_step,101,7,4707,1443,3.0411694049835205,2.237480844770159,,,,2.5623398575405355e-05,,
train_step,101,8,4708,1444,1.9908946752548218,2.206657573580742,,,,2.5616148748642273e-05,,
train_step,101,9,4709,1444,2.051588535308838,2.1894276804394193,,,,2.5616148748642273e-05,,
train_step,101,10,4710,1445,2.901486873626709,2.2606335997581484,,,,2.560889399139119e-05,,
train_step,101,11,4711,1445,2.0481464862823486,2.2413165894421665,,,,2.560889399139119e-05,,
train_step,101,12,4712,1446,2.2739336490631104,2.2440346777439117,,,,2.5601634307187973e-05,,
train_step,101,13,4713,1446,2.1912546157836914,2.2399746729777408,,,,2.5601634307187973e-05,,
train_step,101,14,4714,1447,2.596062183380127,2.2654094951493398,,,,2.559436969957091e-05,,
train_step,101,15,4715,1447,2.111053228378296,2.2551190773646037,,,,2.559436969957091e-05,,
train_step,101,16,4716,1448,2.4343087673187256,2.2663184329867363,,,,2.5587100172080687e-05,,
train_step,101,17,4717,1448,2.393705368041992,2.2738117821076336,,,,2.5587100172080687e-05,,
train_step,101,18,4718,1449,2.2437186241149902,2.272139939996931,,,,2.557982572826038e-05,,
train_step,101,19,4719,1449,2.3869924545288086,2.2781848091828194,,,,2.557982572826038e-05,,
train_step,101,20,4720,1450,2.393812417984009,2.283966189622879,,,,2.557254637165546e-05,,
train_step,101,21,4721,1450,2.416043758392334,2.29025559765952,,,,2.557254637165546e-05,,
train_step,101,22,4722,1451,1.8852314949035645,2.2718454111706126,,,,2.556526210581381e-05,,
train_step,101,23,4723,1451,2.4145917892456055,2.2780517754347427,,,,2.556526210581381e-05,,
train_step,101,24,4724,1452,2.0189199447631836,2.2672546158234277,,,,2.5557972934285674e-05,,
train_step,101,25,4725,1452,2.4785947799682617,2.275708222389221,,,,2.5557972934285674e-05,,
train_step,101,26,4726,1453,2.234368324279785,2.2741182263080892,,,,2.555067886062372e-05,,
train_step,101,27,4727,1453,2.5220162868499756,2.2832996359577886,,,,2.555067886062372e-05,,
train_step,101,28,4728,1454,2.2456274032592773,2.281954199075699,,,,2.554337988838298e-05,,
train_step,101,29,4729,1454,2.131728172302246,2.276773991255925,,,,2.554337988838298e-05,,
train_step,101,30,4730,1455,2.3795862197875977,2.2802010655403135,,,,2.55360760211209e-05,,
train_step,101,31,4731,1455,1.8563653230667114,2.266528944815359,,,,2.55360760211209e-05,,
train_step,101,32,4732,1456,2.3987579345703125,2.270661100745201,,,,2.552876726239728e-05,,
train_step,101,33,4733,1456,2.2447495460510254,2.269875902118105,,,,2.552876726239728e-05,,
train_step,101,34,4734,1457,2.7688848972320557,2.284552637268515,,,,2.5521453615774332e-05,,
train_step,101,35,4735,1457,2.4496169090270996,2.2892687593187606,,,,2.5521453615774332e-05,,
train_step,101,36,4736,1458,1.8413643836975098,2.276826971107059,,,,2.551413508481663e-05,,
train_step,101,37,4737,1458,2.9985787868499756,2.296333776937949,,,,2.551413508481663e-05,,
train_step,101,38,4738,1459,2.618441581726074,2.3048102981165837,,,,2.5506811673091148e-05,,
train_step,101,39,4739,1459,2.2733869552612305,2.304004571376703,,,,2.5506811673091148e-05,,
train_step,101,40,4740,1460,2.2619829177856445,2.3029540300369264,,,,2.549948338416721e-05,,
train_step,101,41,4741,1460,2.5308244228363037,2.3085118444954476,,,,2.549948338416721e-05,,
train_step,101,42,4742,1461,2.3353095054626465,2.3091498840422857,,,,2.5492150221616555e-05,,
train_step,101,43,4743,1461,2.316988706588745,2.3093321822410404,,,,2.5492150221616555e-05,,
train_step,101,44,4744,1462,2.001791477203369,2.3023426207629116,,,,2.548481218901326e-05,,
train_step,101,45,4745,1462,2.477668523788452,2.3062387519412573,,,,2.548481218901326e-05,,
train_step,101,46,4746,1463,2.711885452270508,2.315057158470154,,,,2.547746928993381e-05,,
train_step,101,47,4747,1464,1.8644320964813232,2.3054693911937956,,,,2.5470121527957028e-05,,
epoch_summary,101,47,4747,1464,,,2.3054693911937956,nan,nan,2.5470121527957028e-05,9.271305322647095,0.21612232079767607
train_step,102,1,4748,1464,2.604032516479492,2.604032516479492,,,,2.5470121527957028e-05,,
train_step,102,2,4749,1465,2.3257246017456055,2.464878559112549,,,,2.5462768906664133e-05,,
train_step,102,3,4750,1465,2.526096820831299,2.4852846463521323,,,,2.5462768906664133e-05,,
train_step,102,4,4751,1466,2.409799337387085,2.4664133191108704,,,,2.5455411429638703e-05,,
train_step,102,5,4752,1466,2.0797629356384277,2.389083242416382,,,,2.5455411429638703e-05,,
train_step,102,6,4753,1467,1.9333784580230713,2.3131324450174966,,,,2.5448049100466685e-05,,
train_step,102,7,4754,1467,2.571570634841919,2.3500521864209856,,,,2.5448049100466685e-05,,
train_step,102,8,4755,1468,2.022735118865967,2.3091375529766083,,,,2.5440681922736385e-05,,
train_step,102,9,4756,1468,2.0698328018188477,2.2825481361813016,,,,2.5440681922736385e-05,,
train_step,102,10,4757,1469,2.1115429401397705,2.2654476165771484,,,,2.543330990003847e-05,,
train_step,102,11,4758,1469,2.465388774871826,2.2836240855130283,,,,2.543330990003847e-05,,
train_step,102,12,4759,1470,2.4913837909698486,2.3009373943010965,,,,2.5425933035965988e-05,,
train_step,102,13,4760,1470,2.3094658851623535,2.3015934320596547,,,,2.5425933035965988e-05,,
train_step,102,14,4761,1471,2.153383731842041,2.291007024901254,,,,2.541855133411432e-05,,
train_step,102,15,4762,1471,1.9395700693130493,2.267577894528707,,,,2.541855133411432e-05,,
train_step,102,16,4763,1472,1.7779631614685059,2.2369769737124443,,,,2.5411164798081232e-05,,
train_step,102,17,4764,1472,2.2874388694763184,2.239945320522084,,,,2.5411164798081232e-05,,
train_step,102,18,4765,1473,2.33784818649292,2.2453843686315746,,,,2.5403773431466815e-05,,
train_step,102,19,4766,1473,2.818378448486328,2.275541951781825,,,,2.5403773431466815e-05,,
train_step,102,20,4767,1474,1.965334177017212,2.2600315630435945,,,,2.5396377237873547e-05,,
train_step,102,21,4768,1474,2.231916904449463,2.2586927697772072,,,,2.5396377237873547e-05,,
train_step,102,22,4769,1475,2.8112070560455322,2.2838070555166765,,,,2.538897622090623e-05,,
train_step,102,23,4770,1475,2.910719871520996,2.311064134473386,,,,2.538897622090623e-05,,
train_step,102,24,4771,1476,2.567899703979492,2.3217656165361404,,,,2.538157038417204e-05,,
train_step,102,25,4772,1476,2.5420591831207275,2.330577359199524,,,,2.538157038417204e-05,,
train_step,102,26,4773,1477,2.144174575805664,2.3234080213766832,,,,2.5374159731280484e-05,,
train_step,102,27,4774,1477,2.0831046104431152,2.3145078950458102,,,,2.5374159731280484e-05,,
train_step,102,28,4775,1478,2.169424533843994,2.3093263464314595,,,,2.5366744265843428e-05,,
train_step,102,29,4776,1478,2.1731185913085938,2.304629527289292,,,,2.5366744265843428e-05,,
train_step,102,30,4777,1479,2.27079439163208,2.3035016894340514,,,,2.535932399147508e-05,,
train_step,102,31,4778,1479,2.861363649368286,2.321497236528704,,,,2.535932399147508e-05,,
train_step,102,32,4779,1480,2.2703890800476074,2.31990010663867,,,,2.5351898911791992e-05,,
train_step,102,33,4780,1480,1.8836719989776611,2.306681073073185,,,,2.5351898911791992e-05,,
train_step,102,34,4781,1481,2.44748592376709,2.3108223922112408,,,,2.5344469030413056e-05,,
train_step,102,35,4782,1481,2.4126853942871094,2.313732763699123,,,,2.5344469030413056e-05,,
train_step,102,36,4783,1482,2.3941659927368164,2.315967020061281,,,,2.5337034350959504e-05,,
train_step,102,37,4784,1482,1.966391682624817,2.3065190379684037,,,,2.5337034350959504e-05,,
train_step,102,38,4785,1483,2.109370231628418,2.3013309114857723,,,,2.5329594877054914e-05,,
train_step,102,39,4786,1483,2.3118841648101807,2.3016015077248597,,,,2.5329594877054914e-05,,
train_step,102,40,4787,1484,1.9935983419418335,2.293901428580284,,,,2.5322150612325192e-05,,
train_step,102,41,4788,1484,2.3201475143432617,2.2945415770135273,,,,2.5322150612325192e-05,,
train_step,102,42,4789,1485,2.136690139770508,2.2907832094601224,,,,2.531470156039858e-05,,
train_step,102,43,4790,1485,2.089139699935913,2.286093825517699,,,,2.531470156039858e-05,,
train_step,102,44,4791,1486,2.762784481048584,2.2969277040524916,,,,2.5307247724905662e-05,,
train_step,102,45,4792,1486,2.149122953414917,2.2936431540383233,,,,2.5307247724905662e-05,,
train_step,102,46,4793,1487,2.1100552082061768,2.2896521117376243,,,,2.529978910947934e-05,,
train_step,102,47,4794,1488,2.1754026412963867,2.2872212719410023,,,,2.5292325717754856e-05,,
epoch_summary,102,47,4794,1488,,,2.2872212719410023,nan,nan,2.5292325717754856e-05,9.145630359649658,0.21612232079767607
train_step,103,1,4795,1488,2.5288784503936768,2.5288784503936768,,,,2.5292325717754856e-05,,
train_step,103,2,4796,1489,2.295923948287964,2.4124011993408203,,,,2.5284857553369774e-05,,
train_step,103,3,4797,1489,2.2672500610351562,2.3640174865722656,,,,2.5284857553369774e-05,,
train_step,103,4,4798,1490,1.901916265487671,2.248492181301117,,,,2.527738461996399e-05,,
train_step,103,5,4799,1490,2.0046486854553223,2.199723482131958,,,,2.527738461996399e-05,,
